word,c1,c2,c3,pwc1,pwc2,pwc3,count_doc_cl1,count_doc_cl2,count_doc_cl3,count_doc_len1,count_doc_len2,count_doc_len3
рядом,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
имя,3,0,1,0.0006810829218457347,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
вовсе,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
опускаться,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
использоваться,4,1,8,0.00035561877667140827,0.00033840947546531303,0.0013916808411937528,4,3,3,11991,3857,4414
моделирование,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
реальный,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
приписываться,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
природа,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
представлять,2,2,5,0.000510812191384301,0.0005076142131979696,0.000927787227462502,3,3,3,3820,3857,4414
железнодорожный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
сеть,1,2,2,0.00034054146092286734,0.0005076142131979696,0.000463893613731251,3,3,3,3820,3857,4414
приписать,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
перегон,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
станция,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
наибольший,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
состав,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
допустить,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
участок,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
средний,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
поезд,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
проходить,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
течение,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
сутки,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
п,2,2,0,0.0002134927412467976,0.0005076142131979696,0.00015463120457708364,4,3,3,11991,3857,4414
означать,2,0,2,0.000510812191384301,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
сложиться,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
традиция,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
изоморфизм,7,0,0,0.0013621658436914694,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
внимательный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
рассмотрение,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
иметься,2,0,4,0.000510812191384301,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
право,1,5,2,0.00034054146092286734,0.0010152284263959391,0.000463893613731251,3,3,3,3820,3857,4414
обращать,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
внимание,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
наименование,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
явно,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
устроить,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
цикл,2,0,0,0.00021228417775261818,0.00016920473773265651,0.00015463120457708364,4,3,3,11991,3857,4414
номер,3,0,0,0.00028455573735505443,0.00016920473773265651,0.00015463120457708364,4,3,3,11991,3857,4414
играть,1,0,4,0.00034054146092286734,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
роль,1,3,8,0.00034054146092286734,0.0006768189509306261,0.0013916808411937528,3,3,3,3820,3857,4414
переименование,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
удобный,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
делать,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
законный,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
основание,1,7,1,0.00034054146092286734,0.0013536379018612521,0.0003092624091541673,3,3,3,3820,3857,4414
вводиться,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
биекция,4,0,0,0.0008513536523071684,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
отображение,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
годиться,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
упоминать,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
бинарный,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
абстрактный,4,0,0,0.0008513536523071684,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
стёртый,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
пометка,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
непомеченный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
узнать,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
сложно,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
буквально,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
перебрать,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
практически,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
невыполнимый,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
уже,2,0,8,0.00021291696238466998,0.00016920473773265651,0.0013916808411937528,4,3,3,11991,3857,4414
больший,2,0,1,0.0002126754572522331,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
бывать,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
довольно,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
установить,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
неизоморфный,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
переходить,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
несмежный,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
сразу,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
сказать,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
g2,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
g3,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
степень,1,1,3,0.00034054146092286734,0.00033840947546531303,0.0006185248183083346,3,3,3,3820,3857,4414
методика,0,5,0,0.00017027073046143367,0.0010152284263959391,0.00015463120457708364,3,3,3,3820,3857,4414
мониторинг,0,11,0,0.00017027073046143367,0.0020304568527918783,0.00015463120457708364,3,3,3,3820,3857,4414
предоставление,0,70,0,0.00017027073046143367,0.012013536379018613,0.00015463120457708364,3,3,3,3820,3857,4414
государственный,0,202,0,0.00017027073046143367,0.03434856175972927,0.00015463120457708364,3,3,3,3820,3857,4414
муниципальный,0,94,0,0.00017027073046143367,0.016074450084602367,0.00015463120457708364,3,3,3,3820,3857,4414
услуга,0,218,0,0.00017027073046143367,0.03705583756345178,0.00015463120457708364,3,3,3,3820,3857,4414
электронный,0,58,0,0.00017027073046143367,0.009983079526226735,0.00015463120457708364,3,3,3,3820,3857,4414
положение,0,4,1,0.00017027073046143367,0.0008460236886632825,0.0003092624091541673,3,3,3,3820,3857,4414
разработать,0,2,0,0.00017027073046143367,0.0005076142131979696,0.00015463120457708364,3,3,3,3820,3857,4414
исполнение,0,9,1,0.00017027073046143367,0.001692047377326565,0.0003092624091541673,3,3,3,3820,3857,4414
поручение,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
правительство,0,12,0,0.00017027073046143367,0.0021996615905245345,0.00015463120457708364,3,3,3,3820,3857,4414
российский,0,38,0,0.00017027073046143367,0.006598984771573604,0.00015463120457708364,3,3,3,3820,3857,4414
федерация,0,37,0,0.00017027073046143367,0.006429780033840948,0.00015463120457708364,3,3,3,3820,3857,4414
доработать,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
заинтересованный,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
ведомство,0,2,0,0.00017027073046143367,0.0005076142131979696,0.00015463120457708364,3,3,3,3820,3857,4414
цель,0,3,3,0.00017027073046143367,0.0006768189509306261,0.0006185248183083346,3,3,3,3820,3857,4414
выявление,0,1,3,0.00017027073046143367,0.00033840947546531303,0.0006185248183083346,3,3,3,3820,3857,4414
типовой,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
перевод,0,5,3,0.00017027073046143367,0.0010152284263959391,0.0006185248183083346,3,3,3,3820,3857,4414
систематизация,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
обеспечение,0,5,1,0.00017027073046143367,0.0010152284263959391,0.0003092624091541673,3,3,3,3820,3857,4414
руководитель,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
осуществлять,0,19,0,0.00017027073046143367,0.00338409475465313,0.00015463120457708364,3,3,3,3820,3857,4414
принятие,0,2,0,0.00017027073046143367,0.0005076142131979696,0.00015463120457708364,3,3,3,3820,3857,4414
управленческий,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
предназначить,0,3,0,0.00017027073046143367,0.0006768189509306261,0.00015463120457708364,3,3,3,3820,3857,4414
выполнение,0,1,2,0.00017027073046143367,0.00033840947546531303,0.000463893613731251,3,3,3,3820,3857,4414
установленный,1,9,0,0.00014239943040227838,0.001692047377326565,0.00015463120457708364,4,3,3,11991,3857,4414
нормативный,0,14,0,0.00017027073046143367,0.0025380710659898475,0.00015463120457708364,3,3,3,3820,3857,4414
правовой,0,16,0,0.00017027073046143367,0.002876480541455161,0.00015463120457708364,3,3,3,3820,3857,4414
акт,0,12,1,0.00017027073046143367,0.0021996615905245345,0.0003092624091541673,3,3,3,3820,3857,4414
федеральный,0,99,0,0.00017027073046143367,0.01692047377326565,0.00015463120457708364,3,3,3,3820,3857,4414
закон,0,37,1,0.00017027073046143367,0.006429780033840948,0.0003092624091541673,3,3,3,3820,3857,4414
июль,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
г,0,12,0,0.00017027073046143367,0.0021996615905245345,0.00015463120457708364,3,3,3,3820,3857,4414
фз,0,7,0,0.00017027073046143367,0.0013536379018612521,0.00015463120457708364,3,3,3,3820,3857,4414
организация,0,28,0,0.00017027073046143367,0.004906937394247039,0.00015463120457708364,3,3,3,3820,3857,4414
постановление,0,5,0,0.00017027073046143367,0.0010152284263959391,0.00015463120457708364,3,3,3,3820,3857,4414
июнь,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
единый,0,11,2,0.00017027073046143367,0.0020304568527918783,0.000463893613731251,3,3,3,3820,3857,4414
информационно,0,4,0,0.00017027073046143367,0.0008460236886632825,0.00015463120457708364,3,3,3,3820,3857,4414
справочный,0,3,0,0.00017027073046143367,0.0006768189509306261,0.00015463120457708364,3,3,3,3820,3857,4414
поддержка,0,2,0,0.00017027073046143367,0.0005076142131979696,0.00015463120457708364,3,3,3,3820,3857,4414
гражданин,0,2,0,0.00017027073046143367,0.0005076142131979696,0.00015463120457708364,3,3,3,3820,3857,4414
вопрос,0,4,1,0.00017027073046143367,0.0008460236886632825,0.0003092624091541673,3,3,3,3820,3857,4414
орган,0,109,1,0.00017027073046143367,0.018612521150592216,0.0003092624091541673,3,3,3,3820,3857,4414
исполнительный,0,34,0,0.00017027073046143367,0.005922165820642978,0.00015463120457708364,3,3,3,3820,3857,4414
власть,0,39,0,0.00017027073046143367,0.00676818950930626,0.00015463120457708364,3,3,3,3820,3857,4414
местный,0,29,0,0.00017027073046143367,0.005076142131979695,0.00015463120457708364,3,3,3,3820,3857,4414
самоуправление,0,26,0,0.00017027073046143367,0.004568527918781726,0.00015463120457708364,3,3,3,3820,3857,4414
использование,1,9,2,0.0001415929203539823,0.001692047377326565,0.000463893613731251,4,3,3,11991,3857,4414
телекоммуникационный,0,3,0,0.00017027073046143367,0.0006768189509306261,0.00015463120457708364,3,3,3,3820,3857,4414
интернет,0,2,1,0.00017027073046143367,0.0005076142131979696,0.0003092624091541673,3,3,3,3820,3857,4414
план,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
утвердить,0,10,0,0.00017027073046143367,0.0018612521150592216,0.00015463120457708364,3,3,3,3820,3857,4414
распоряжение,0,6,0,0.00017027073046143367,0.0011844331641285956,0.00015463120457708364,3,3,3,3820,3857,4414
октябрь,0,5,0,0.00017027073046143367,0.0010152284263959391,0.00015463120457708364,3,3,3,3820,3857,4414
р,0,6,0,0.00017027073046143367,0.0011844331641285956,0.00015463120457708364,3,3,3,3820,3857,4414
редакция,0,2,0,0.00017027073046143367,0.0005076142131979696,0.00015463120457708364,3,3,3,3820,3857,4414
сентябрь,0,2,0,0.00017027073046143367,0.0005076142131979696,0.00015463120457708364,3,3,3,3820,3857,4414
сводный,0,2,0,0.00017027073046143367,0.0005076142131979696,0.00015463120457708364,3,3,3,3820,3857,4414
перечень,0,6,0,0.00017027073046143367,0.0011844331641285956,0.00015463120457708364,3,3,3,3820,3857,4414
первоочередной,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
предоставлять,0,44,0,0.00017027073046143367,0.007614213197969543,0.00015463120457708364,3,3,3,3820,3857,4414
субъект,0,19,4,0.00017027073046143367,0.00338409475465313,0.0007731560228854183,3,3,3,3820,3857,4414
учреждение,0,8,0,0.00017027073046143367,0.0015228426395939086,0.00015463120457708364,3,3,3,3820,3857,4414
декабрь,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
территория,0,1,0,0.00017027073046143367,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
внебюджетный,0,18,0,0.00017027073046143367,0.003214890016920474,0.00015463120457708364,3,3,3,3820,3857,4414
фонд,0,18,0,0.00017027073046143367,0.003214890016920474,0.00015463120457708364,3,3,3,3820,3857,4414
